p53 	 NDMm 	 NDMst 	 PTEN 	 time 
1.0	1.0	1.0	1.0	0
86.80191256389634	0.9970884067602952	0.9951626233425112	0.999592981969014	10
172.6038251277738	0.9941834343263906	0.9903486470232334	0.9991861298163722	20
258.4057376916326	0.9912850795976567	0.9855579582590243	0.9987794441826042	30
344.207650255473	0.9883933393767516	0.9807904453048292	0.9983729265521217	40
430.00956281929524	0.9855082103709962	0.9760459976447513	0.9979665795889655	50
515.8114753830994	0.982629689193929	0.9713245061821967	0.9975604074724154	60
601.6133879468858	0.9797577723670374	0.9666258634290998	0.9971544162324639	70
687.4153005106547	0.9768924563216655	0.9619499636942339	0.9967486140851536	80
773.2172130744061	0.9740337374010958	0.95729670327061	0.996343011767777	90
859.0191256381404	0.971181611862803	0.9526659806219698	0.9959376228739414	100
944.8210382018577	0.96833607588088	0.9480576965683764	0.9955324641884962	110
1030.6229507655585	0.9654971255486319	0.9434717544709065	0.9951275560223243	120
1116.4248633292425	0.9626647568813391	0.9389080604154506	0.9947229225469976	130
1202.2267758929102	0.9598389658191869	0.9343665233956229	0.9943185921292954	140
1288.0286884565617	0.9570197482303593	0.9298470554947864	0.993914597665588	150
1373.8306010201973	0.9542070999142969	0.9253495720671986	0.9935109769160824	160
1459.6325135838172	0.9514010166051167	0.9208739919182796	0.9931077728389337	170
1545.4344261474216	0.9486014939751924	0.9164202374840089	0.9927050339242194	180
1631.2363387110106	0.945808527638894	0.9119882350094546	0.9923028145277782	190
1717.0382512745846	0.9430221131564843	0.907577914726438	0.9919011752049129	200
1802.8401638381436	0.9402422460381723	0.9031892110303399	0.9915001830439574	210
1888.6420764016877	0.9374689217483213	0.8988220626560509	0.9910999119997075	220
1974.4439889652172	0.9347021357098098	0.8944764128530708	0.9907004432267172	230
2060.2459015287322	0.9319418833085448	0.8901522095597608	0.9903018654124581	240
2146.0478140922332	0.9291881598981254	0.8858494055767534	0.9899042751103436	250
2231.84972665572	0.9264409608046558	0.8815679587395224	0.9895077770726177	260
2317.651639219193	0.9237002813317051	0.8773078320901191	0.9891124845831084	270
2403.453551782652	0.9209661167654148	0.8730689940480769	0.988718519789845	280
2489.255464346098	0.9182384623797502	0.8688514185804903	0.988326014037541	290
2575.0573769095304	0.9155173134418955	0.8646550853712697	0.9879351081999406	300
2660.8592894729495	0.912802665217792	0.8604799799895785	0.987545953012031	310
2746.661202036356	0.9100945129778163	0.8563260940574552	0.9871587094021185	320
2832.4631145997496	0.9073928520025987	0.8521934254166245	0.9867735488237701	330
2918.2650271631305	0.9046976775889791	0.8480819782945012	0.9863906535876197	340
3004.066939726499	0.9020089850561012	0.8439917634693919	0.986010217193039	350
3089.8688522898556	0.8993267697516404	0.8399227984348966	0.9856324446596741	360
3175.6707648531997	0.8966510270581681	0.8358751075635155	0.9852575528588464	370
3261.472677416532	0.8939817523996478	0.8318487222694644	0.984885770844819	380
3347.2745899798524	0.8913189412480632	0.8278436811707025	0.984517340185928	390
3433.076502543161	0.8886625891301769	0.823860030250176	0.9841525152955792	400
3518.8784151064583	0.8860126916344189	0.819897823016282	0.9837915637631105	410
3604.680327669744	0.8833692444179017	0.8159571206625564	0.9834347666845181	420
3690.4822402330187	0.8807322432135638	0.812037992226589	0.98308241899305	430
3776.2841527962823	0.8781016838374377	0.8081405147481695	0.9827348297896636	440
3862.086065359535	0.8754775621960422	0.8042647734266692	0.982392322673349	450
3947.8879779227773	0.8728598742938986	0.8004108617776613	0.9820552360713181	460
4033.689890486009	0.8702486162411674	0.7965788817887827	0.9817239235690594	470
4119.49180304923	0.8676437842614074	0.7927689440748426	0.9813987542402576	480
