p53 	 NDMm 	 NDMst 	 PTEN 	 time 
1.0	1.0	1.0	1.0	0
155.2626136020006	0.9931015196236743	0.992877171689349	0.9993262822993491	10
309.5252272038856	0.9862506030674845	0.985805126710377	0.9986530531153742	20
463.7878408056581	0.9794469225751471	0.9787836644780478	0.9979804268427727	30
618.0504544073212	0.9726901526656901	0.9718127784998263	0.9973086549697111	40
772.3130680088782	0.9659799701393122	0.9648927318593848	0.996638180711775	50
926.5756816103319	0.9593160540916841	0.9580241321626505	0.9959696936091086	60
1080.8382952116854	0.9526980859365707	0.9512080059500233	0.9953041840867711	70
1235.1009088129413	0.9461257494366585	0.9444458725785665	0.9946429979783329	80
1389.3635224141026	0.9395987307424677	0.9377398175779418	0.9939878910127345	90
1543.626136015172	0.9331167184392363	0.9310925654838367	0.9933410832644335	100
1697.8887496161522	0.9266794036016592	0.924507552152603	0.9927053135668592	110
1852.1513632170459	0.920286479856371	0.9179889965607976	0.9920838938892008	120
2006.4139768178557	0.9139376434520584	0.9115419720932899	0.9914807636765478	130
2160.676590418584	0.9076325933370928	0.9051724773235755	0.9909005441534051	140
2314.9392040192333	0.9013710312445721	0.8988875062899043	0.9903485925906027	150
2469.201817619806	0.895152661784664	0.8926951182708086	0.9898310565356193	160
2623.464431220305	0.8889771925441433	0.8866045070635878	0.9893549280063388	170
2777.727044820732	0.8828443341930157	0.8806260697692814	0.9889280976482574	180
2931.989658421089	0.8767538005981245	0.8747714750876325	0.9885594088551578	190
3086.252272021379	0.8707053089436357	0.8690537311255222	0.9882587118532666	200
3240.5148856216038	0.8646985798582983	0.8634872527223241	0.9880369177489096	210
3394.777499221765	0.8587333375493775	0.858087928295606	0.9879060525396777	220
3549.0401128218655	0.8528093099431618	0.8528731862105772	0.9878793110891179	230
3703.302726421907	0.8469262288319428	0.8478620606766554	0.9879711110649579	240
3857.565340021892	0.8410838300273699	0.8430752571744999	0.9881971468408761	250
4011.827953621822	0.835281853520082	0.8385352174168337	0.9885744433618237	260
4166.090567221699	0.8295200436455209	0.8342661838463497	0.9891214099729079	270
4320.353180821524	0.8237981492558293	0.8302942636739723	0.9898578942118401	280
4474.6157944213	0.8181159238977402	0.8266474924607191	0.9908052355649534	290
4628.878408021028	0.812473125996365	0.8233558972463817	0.9919863191867915	300
4783.1410216207105	0.8068695190447862	0.8204515592282209	0.993425629583271	310
4937.403635220348	0.8013048717993654	0.8179686759928446	0.9951493042584134	320
5091.6662488199445	0.7957789584806745	0.8159436233044134	0.9971851873246471	330
5245.9288624195	0.7902915589799626	0.8144150164522918	0.999562883076671	340
5400.191476019015	0.7848424590710691	0.8134237711612398	1.0023138095288764	350
5554.454089618493	0.7794314506276953	0.8130131640672144	1.0054712519163167	360
5708.716703217934	0.7740583318459497	0.8132288927618245	1.0090704161592141	370
5862.979316817341	0.7687229074720807	0.8141191354084607	1.013148482290991	380
6017.241930416714	0.763424989035311	0.8157346099330937	1.017744657849812	390
6171.504544016056	0.7581643950856923	0.8181286327927132	1.0229002312336164	400
6325.767157615367	0.7529409514368965	0.8213571773243544	1.028658625018627	410
6480.0297712146485	0.7477544914138613	0.8254789316776326	1.0350654492413063	420
6634.292384813903	0.74260485610521	0.8305553563336855	1.0421685546437431	430
6788.55499841313	0.7374918946203658	0.8366507412133962	1.0500180858824377	440
6942.817612012333	0.7324154643512807	0.8438322623777479	1.058666534700459	450
7097.08022561151	0.727375431238701	0.8521700383231348	1.068168793062941	460
7251.342839210665	0.722371670042893	0.8617371858744327	1.078582206255886	470
7405.605452809798	0.7174040646187514	0.872609875678607	1.0899666259482332	480
7559.868066408911	0.7124725081952146	0.8848673873016129	1.1023844632171584	490
7714.130680008004	0.7075769036589133	0.8985921639313181	1.1159007415365585	500
7868.393293607078	0.7027171638419781	0.9138698666891579	1.130583149728677	510
8022.6559072061345	0.6978932118139314	0.9307894285532036	1.1465020948788205	520
8176.918520805175	0.6931049811775936	0.9494431078953074	1.1637307552131173	530
8331.1811344042	0.6883524163689307	0.9699265416349604	1.1823451329392614	540
8485.44374800321	0.6836354729607735	0.992338798012478	1.202424107050185	550
8639.706361602208	0.6789541179703367	1.0167824289841039	1.224049486090601	560
8793.968975201193	0.6743083301704708	1.043363522241601	1.247306060886347	570
8948.231588800165	0.6696981004045779	1.0721917528588736	1.2722816572364686	580
9102.494202399126	0.6651234319051229	1.1033804345681453	1.299067188567968	590
9256.756815998078	0.6605843406156742	1.1370465706681896	1.3277567085531472	600
9411.019429597021	0.6560808555164073	1.1733109045670906	1.3584474636894632	610
9565.282043195955	0.6516130189530063	1.2122979699619902	1.391239945841821	620
9719.544656794882	0.6471808869688986	1.2541361406582496	1.426237944747215	630
9873.807270393801	0.6427845296407588	1.2989576800304372	1.4635486004816327	640
10028.069883992715	0.6384240314172182	1.3468987901275284	1.5032824558891285	650
10182.332497591624	0.6340994914607185	1.3980996604246816	1.5455535089729726	660
10336.595111190527	0.6298110239924476	1.4527045162239318	1.5904792652487754	670
10490.857724789425	0.625558758640295	1.5108616667061237	1.6381807900594838	680
10645.120338388318	0.6213428407897689	1.5727235526363794	1.6887827608521433	690
10799.38295198721	0.6171634319378132	1.6384467937253788	1.7424135194163135	700
10953.6455655861	0.6130207100494668	1.7081922356487032	1.7992051240840237	710
11107.908179184986	0.6089148699173059	1.782124996726478	1.8592934018911476	720
11262.170792783872	0.6048461235236119	1.8604145142655213	1.9228180007000752	730
11416.433406382757	0.6008147004052083	1.9432345905661867	1.9899224412835537	740
11570.696019981642	0.5968208480209097	2.030763438596069	2.060754169369565	750
11724.958633580527	0.5928648321215272	2.123183727332715	2.1354646076471044	760
11879.221247179412	0.5889469371223751	2.2206826267774638	2.214209207732723	770
12033.483860778299	0.585067466478225	2.3234518526425205	2.297147502097679	780
12187.746474377185	0.5812267430606525	2.4316877107133386	2.384443155955563	790
12342.009087976074	0.5774251095377233	2.5455911408883742	2.4762640191102316	800
12496.271701574964	0.5736629287559675	2.66536776089825	2.5727821777638926	810
12650.534315173858	0.5699405841245876	2.7912279097063415	2.6741740062851855	820
12804.796928772754	0.5662584800018512	2.9233866905927854	2.7806202189370812	830
12959.059542371653	0.5626170420836156	3.062064013923883	2.8923059215644322	840
13113.322155970554	0.5590167177939351	3.207484639608847	3.0094206632409946	850
13267.58476956946	0.555457976677701	3.3598782192458367	3.1321584878757394	860
13421.847383168368	0.5519413107952649	3.519479337959173	3.260717985778267	870
13576.10999676728	0.5484672351189966	3.6865275559296466	3.3953023451831306	880
13730.372610366196	0.5450362879317299	3.8612674496197705	3.53611940373287	890
13884.635223965117	0.5416490312270458	4.043948652695837	3.683381699919558	900
14038.897837564042	0.5383060511113502	4.234825896648601	3.8373065244846463	910
14193.16045116297	0.5350079582076958	4.434159051114405	3.998115971776899	920
14347.423064761904	0.5317553880613047	4.642213163898523	4.166036991068199	930
14501.685678360842	0.5285490015467459	4.8592585007025	4.341301437826999	940
14655.948291959785	0.5253894852767216	5.08557058455723	4.524146124949191	950
14810.210905558732	0.5222775520124198	5.3214302349634925	4.7148128739461574	960
14964.473519157684	0.5192139410753882	5.567123606741668	4.913548566089764	970
15118.73613275664	0.516199418760886	5.822942228592304	5.120605193514052	980
15272.9987463556	0.5132347787526712	6.089183041369199	5.3362399102733775	990
15427.261359954566	0.510320842539181	6.366148436066665	5.560715083356734	1000
15581.523973553536	0.5074584598310631	6.654146291522573	5.794298343658007	1010
15735.78658715251	0.5046485089800169	6.953490011838798	6.037262636901884	1020
15890.049200751488	0.5018918973989029	7.264498563520654	6.289886274525146	1030
16044.311814350469	0.49918956198308123	7.5874965123368705	6.552452984513065	1040
16198.574427949454	0.4965424695329373	7.922814059901672	6.825251962190617	1050
16352.837041548442	0.4939516171775572	8.270787079980476	7.108577920968223	1060
16507.099655147435	0.491418032799512	8.63175715452072	7.402731143041711	1070
16661.36226874643	0.4889427754607131	9.006071609409304	7.708017530046203	1080
16815.624882345426	0.48652693582930023	9.394083549958117	8.024748653663615	1090
16969.887495944426	0.4841716366075246	9.796151896119099	8.353241806183448	1100
17124.15010954343	0.48187803296058906	10.212641417430254	8.693820051016557	1110
17278.41272314243	0.47964731294640905	10.643922767694036	9.046812273161557	1120
17432.675336741435	0.4774806979462577	11.090372519389502	9.412553229623535	1130
17586.937950340438	0.47537944309625857	11.552373197819579	9.791383599784732	1140
17741.20056393944	0.47334483771969077	12.030313314994824	10.183650035726835	1150
17895.463177538444	0.47137820576007083	12.524587403254992	10.589705212504532	1160
18049.725791137447	0.46948090621497657	13.035596048629733	11.009907878369967	1170
18203.98840473645	0.4676543335705785	13.563745923939702	11.444622904947721	1180
18358.25101833545	0.46589991823684446	14.109449821639378	11.89422133735995	1190
18512.513631934446	0.46421912698338375	14.673126686402817	12.359080444301293	1200
18666.776245533438	0.46261346337589754	15.255201647453609	12.839583768063173	1210
18821.038859132426	0.46108446821320254	15.856106050640232	13.336121174507072	1220
18975.30147273141	0.459633719964795	16.476277490258017	13.8490889029864	1230
19129.56408633039	0.45826283520892325	17.116159840618902	14.378889616216544	1240
19283.826699929363	0.4569734690711365	17.77620328737013	14.925932450092663	1250
19438.08931352833	0.4557673156632784	18.45686435856305	15.490633063454833	1260
19592.351927127285	0.45464610852289433	19.15860595547312	16.073413687800084	1270
19746.614540726234	0.4536116210530215	19.88189738317226	16.674703176940916	1280
19900.87715432517	0.452665666962331	20.627214380854593	17.29493705660983	1290
20055.139767924098	0.45181010070559224	21.395039151916684	17.934557574009414	1300
20209.402381523014	0.45104681792442936	22.185860393793316	18.594013747307578	1310
20363.664995121915	0.4503777558883404	23.000173327549813	19.273761415077384	1320
20517.9276087208	0.44980489393594997	23.83847972723197	19.97426328568107	1330
20672.190222319674	0.4493302539164664	24.701287948974553	20.695988986597754	1340
20826.452835918528	0.448955900631315	25.589112959869347	21.439415113694338	1350
20980.715449517364	0.448683942275919	26.502476366593733	22.205025280439095	1360
21134.978063116178	0.44851653088160026	27.441906443800722	22.993310167057466	1370
21289.240676714973	0.4484558627575722	28.407938162271375	23.804767569629522	1380
21443.503290313743	0.44850417893299754	29.401113216830513	24.639902449128602	1390
21597.765903912492	0.44866376559908355	30.4219800540266	25.499226980400575	1400
21752.02851751121	0.4489369545511885	31.471093899576697	26.383260601083194	1410
21906.291131109905	0.44932612363091234	32.54901678557729	27.292530060465012	1420
22060.55374470857	0.44983369716814575	33.65631757748188	28.22756946828328	1430
22214.816358307202	0.45046214642305155	34.793572000846126	29.188920343460325	1440
22369.0789719058	0.4512139900279525	35.96136266784133	30.17713166277774	1450
22523.341585504364	0.4520917944291006	37.16027910353707	31.19275990948794	1460
22677.604199102887	0.4530981743283025	38.39091777195376	32.236369121862374	1470
22831.86681270137	0.45423579312437623	39.653882101885806	33.30853094167589	1480
22986.129426299813	0.4555073633544141	40.9497825124962	34.40982466262662	1490
23140.392039898208	0.45691564713482863	42.27923643868318	35.54083727869075	1500
23294.654653496556	0.4584634566021562	43.642868356219665	36.70216353241163	1510
23448.917267094857	0.46015365435359523	45.041309806666206	37.8944059631225	1520
23603.179880693104	0.4619891538872549	46.475199422058	39.11817495510232	1530
23757.442494291296	0.4639729200420916	47.945182949366725	40.37408878566391	1540
23911.70510788943	0.46610796943750904	49.45191327473777	41.662773673173916	1550
24065.9677214875	0.4683973709126001	50.996050447503436	42.98486382500382	1560
24220.230335085507	0.4708442459650071	52.57826170397278	44.341001485411354	1570
24374.492948683444	0.4734517691893784	54.199221490998596	45.73183698335169	1580
24528.75556228131	0.4762231687153986	55.859611489322184	47.15802878021766	1590
24683.018175879097	0.4791617266453707	57.56012063669633	48.62024351750836	1600
24837.280789476805	0.48227077949132874	59.30144515078714	50.11915606442536	1610
24991.54340307443	0.4855537186116584	61.08428855185514	51.65544956539598	1620
25145.806016671966	0.489013990647205	62.909361685216226	53.22981548752266	1630
25300.06863026941	0.49265509795684725	64.77738274348286	54.84295366795788	1640
25454.331243866753	0.49648059905251596	66.68907728858598	56.4955723612039	1650
25608.593857463995	0.500494109033637	68.64517827357813	58.18838828633643	1660
25762.85647106113	0.5046993000209775	70.64642606421819	59.92212667415161	1670
25917.119084658152	0.5090999015898754	72.69356846033806	61.697521314235466	1680
26071.381698255056	0.5136997012028318	74.78736071699178	63.51531460195508	1690
26225.644311851836	0.5185025446414461	76.92856556538752	65.37625758537074	1700
26379.906925448482	0.5235123364376741	79.11795323360248	67.28111001206814	1710
26534.169539044993	0.5287330403043897	81.35630146708155	69.23064037591008	1720
26688.43215264136	0.5341686795652298	83.64439554891955	71.22562596370655	1730
26842.69476623757	0.5398233375837044	85.98302831992771	73.26685290180257	1740
26996.957379833628	0.5457011581915511	88.37300019848459	75.35511620258296	1750
27151.219993429517	0.5518063461163166	90.81511920017157	77.49121981089317	1760
27305.48260702523	0.5581431674081456	93.31020095719342	79.67597665037518	1770
27459.74522062076	0.5647159498657575	95.859068737584	81.91020866971785	1780
27614.0078342161	0.5715290834615941	98.46255346419746	84.19474688882075	1790
27768.270447811235	0.5785870207661197	101.12149373348504	86.53043144487054	1800
27922.53306140616	0.5858942773712529	103.83673583405776	88.9181116383291	1810
28076.795675000863	0.5934554323129156	106.6091337650351	91.35864597883237	1820
28231.058288595334	0.601275128492679	109.43954925417994	93.8529022309993	1830
28385.32090218956	0.6093580730984883	112.32885177581983	96.40175746014964	1840
28539.58351578353	0.6177090380244518	115.27791856855475	99.00609807792978	1850
28693.846129377234	0.6263328602896716	118.28763465275152	101.6668198878459	1860
28848.108742970657	0.6352344424561038	121.35889284782489	104.38482813070314	1870
29002.37135656378	0.6444187530454272	124.49259378930549	107.16103752995008	1880
29156.633970156596	0.6538908269549049	127.68964594569462	109.99637233692754	1890
29310.896583749087	0.663655765872222	130.95096563510606	112.89176637602058	1900
29465.15919734124	0.6737187386892813	134.27747704169485	115.84816308971295	1910
29619.421810933036	0.6840849819149417	137.67011223187302	118.86651558354276	1920
29773.684424524457	0.6947598000866809	141.1298111703125	121.9477866709585	1930
29927.94703811549	0.7057485661811677	144.657521735735	125.0929489180744	1940
30082.20965170611	0.7170567220237258	148.2541997364889	128.30298468832413	1950
30236.472265296303	0.7286897786966743	151.9208089259132	131.57888618701165	1960
30390.734878886044	0.7406533169465263	155.65832101748833	134.92165550575825	1970
30544.99749247531	0.7529529875900325	159.46771569977398	138.332304666845	1980
30699.26010606408	0.7655945119190515	163.34998065113365	141.81185566744892	1990
30853.522719652334	0.7785836821042313	167.30611155424603	145.36134052377255	2000
31007.78533324004	0.7919263615974867	171.33711211040284	148.9818013150652	2010
31162.047946827177	0.8056284855332563	175.4439940535934	152.67429022753518	2020
31316.310560413716	0.8196960611285233	179.62777716437543	156.43986959815166	2030
31470.57317399963	0.8341351680815855	183.8894892835321	160.27961195833538	2040
31624.83578758489	0.8489519589695572	188.23016632551526	164.19460007753662	2050
31779.09840116946	0.8641526596445895	192.65085229167434	168.18592700669967	2060
31933.36101475331	0.879743569628792	197.15259928327126	172.25469612161257	2070
32087.62362833641	0.8957310625078414	201.73646751428058	176.40202116614077	2080
32241.886241918713	0.9121215863232621	206.40352532397506	180.6290262953439	2090
32396.148855500192	0.9289216639633626	211.1548491892963	184.9368461184741	2100
32550.411469080802	0.9461378935528134	215.99152373701006	189.32662574185505	2110
32704.674082660506	0.963776948840851	220.9146417556463	193.79952081164018	2120
32858.93669623926	0.9818455795880933	225.9253042072233	198.35669755644918	2130
33013.19930981701	1.0003506119519516	231.02462023875594	202.99933282988138	2140
33167.46192339373	1.0192989488706234	236.2137071935476	207.72861415290487	2150
33321.72453696935	1.0386975704456523	241.49369062226538	212.54573975611993	2160
33475.98715054383	1.05855353432304	246.8657042937984	217.4519186218959	2170
33630.24976411711	1.0788739760728945	252.33089020589884	222.44837052637993	2180
33784.512377689134	1.0996661095676024	257.89039859560535	227.53632608137627	2190
33938.77499125985	1.1209372273585074	263.54538794944824	232.7170267760952	2200
34093.037604829195	1.1426947010510835	269.2970250134365	237.99172501876996	2210
34247.300218397104	1.1649459816785859	275.14648480282597	243.36168417814048	2220
34401.56283196351	1.1876986000741663	281.094950611668	248.82817862480266	2230
34555.82544552834	1.210960167241439	287.1436140221392	254.39249377242183	2240
34710.088059091526	1.2347383747234806	293.29367491365014	260.05592611880905	2250
34864.35067265299	1.2590409949702523	299.54634147173437	265.819783286859	2260
35018.61328621265	1.2838758817044273	305.9028301967161	271.6853840653478	2270
35172.87589977043	1.3092509702856108	312.3643659121565	277.6540584495901	2280
35327.13851332624	1.3351742780729379	318.9321817730779	283.72714768195283	2290
35481.40112687999	1.3616539047860345	325.607519273966	289.9060042922259	2300
35635.663740431584	1.3886980328643284	332.39162825654853	296.1919921378467	2310
35789.926353980925	1.416314927824693	339.2857669173511	302.5864864439784	2320
35944.18896752791	1.4445129386174134	346.2912018150285	309.0908738434399	2330
36098.45158107243	1.473300497980458	353.40920787747166	315.70655241648603	2340
36252.71419461439	1.5026861227920423	360.6410684086897	322.4349317304369	2350
36406.97680815365	1.532678414421469	367.988075095466	329.27743287915473	2360
36561.23942169011	1.5632860590782327	375.45152801378805	336.2354885223665	2370
36715.50203522363	1.594517828159374	383.03273563505064	343.3105429248315	2380
36869.764648754084	1.6263825785950663	390.73301483203136	350.50405199535186	2390
37024.027262281335	1.6588892531924253	398.5536908846382	357.8174833256245	2400
37178.28987580524	1.6920468809775229	406.49609748542804	365.25231622893347	2410
37332.55248932565	1.7258645775355934	414.5615767448965	372.81004177868067	2420
37486.81510284242	1.760351545349418	422.75147919653693	380.49216284675384	2430
37641.07771635537	1.7955170741358708	431.0671638016692	388.3001941417299	2440
37795.34032986435	1.8313705411806145	439.5099979540372	396.23566224691234	2450
37949.60294336918	1.8679214116709302	448.0813574841738	404.3001056582012	2460
38103.86555686968	1.9051792390266669	456.7826266635336	412.49507482179365	2470
38258.12817036566	1.9431536652292964	465.6151982083919	420.82213217171426	2480
38412.390783856914	1.9818544211490596	474.5804732835095	429.2828521671725	2490
38566.65339734325	2.0212913268701884	483.6798615055625	437.87882132974687	2500
38720.916010824454	2.06147429201419	492.91478094633675	446.6116382803931	2510
38875.1786243003	2.1024133160611784	502.28665813568557	455.4829137762756	2520
39029.44123777057	2.1441184886692373	511.7969280642503	464.4942707474201	2530
