p53 	 NDMm 	 NDMst 	 PTEN 	 time 
1.0	1.0	1.0	1.0	0
40.71234080799092	0.5261398104861272	0.5257591131761753	0.9995084941609524	10
80.42468161598495	0.2768230151634591	0.2764226450925597	0.9990172298998947	20
120.13702242398588	0.14564751932818512	0.1453317247701422	0.9985262070980898	30
159.8493632319904	0.07663088769585967	0.07640947880842841	0.9980354256368591	40
199.56170403999636	0.04031851128604894	0.04017298000350406	0.9975448853975822	50
239.27404484800286	0.021213141387997705	0.021121310726651445	0.9970545862616973	60
278.98638565600953	0.011161057682653226	0.011104722310860722	0.9965645281107005	70
318.69872646401626	0.0058722641935164775	0.00583841017027174	0.9960747108261464	80
358.41106727202305	0.0030896244098345743	0.0030695992986401197	0.9955851342896478	90
398.12340808002983	0.0016255699295823186	0.0016138727664836586	0.9950957983828754	100
437.8357488880366	0.0008552744425458021	0.0008485126463491739	0.9946067029875586	110
477.5480896960434	0.000449992423113056	0.00044611938699830095	0.9941178479854844	120
517.2604305040502	0.00023675806331493267	0.00023455977181219056	0.9936292332584982	130
556.9727713120569	0.00012456735165500678	0.00012333328160389563	0.9931408586885032	140
596.6851121200636	6.553956720779437e-05	6.485853883069887e-05	0.9926527241574611	150
636.3974529280704	3.44828233870958e-05	3.411930283530237e-05	0.9921648295473913	160
676.1097937360771	1.814270498279948e-05	1.7963166354258298e-05	0.9916771747403711	170
715.8221345440838	9.54555926792324e-06	9.475247684415919e-06	0.9911897596185361	180
755.5344753520906	5.022283042670475e-06	5.020108065898341e-06	0.9907025840640794	190
795.2468161600973	2.6424225625762583e-06	2.686512788675498e-06	0.9902156479592524	200
834.959156968104	1.3902935522489667e-06	1.4697501711793674e-06	0.9897289511863642	210
874.6714977761108	7.315065298506633e-07	8.417283116399745e-07	0.9892424936277816	220
914.3838385841175	3.848993210171628e-07	5.249495373163959e-07	0.9887562751659296	230
954.0961793921242	2.0254213094598356e-07	3.7367541136936573e-07	0.9882702956832906	240
993.8085202001309	1.0660369479471634e-07	3.1144815226035767e-07	0.987784555062405	250
1033.5208610081377	5.613419234689711e-08	2.982419506223594e-07	0.9872990531858709	260
1073.2332018161444	2.9588499298661574e-08	3.131924747488546e-07	0.9868137899363438	270
1112.9455426241511	1.5631020062177578e-08	3.455167507155999e-07	0.9863287651965374	280
1152.6578834321579	8.297769931095394e-09	3.8973920660591795e-07	0.9858439788492228	290
1192.3702242401646	4.450968191533494e-09	4.431817217562445e-07	0.9853594307772285	300
