p53 	 NDMm 	 NDMst 	 PTEN 	 time 
1.0	1.0	1.0	1.0	0
71.1251947250406	0.6303424161189942	0.6295070338017517	0.9990119914113987	10
141.25038945007879	0.39733117047797584	0.3962791056138337	0.9980249589837686	20
211.37558417512264	0.25045419747868714	0.2494604843739356	0.9970389017526542	30
281.50077890017144	0.1578714387632046	0.15703712969961675	0.996053818754553	40
351.62597362522325	0.099512673567864	0.098855978032208	0.9950697090269144	50
421.75116835027666	0.06272675166194591	0.06223053416344322	0.9940865716081388	60
491.87636307533086	0.03953909989573015	0.03917456019207871	0.9931044055375767	70
562.0015578003854	0.024923001101699545	0.02466066326440288	0.9921232098555278	80
632.1267525254402	0.015709901919014804	0.015524064308139483	0.9911429836032398	90
702.251947250495	0.009902530533520026	0.009772512739766901	0.9901637258229079	100
772.37714197555	0.006241924154902035	0.006151872918852831	0.9891854355576734	110
842.5023367006049	0.003934507395921041	0.003872657765479469	0.988208111851623	120
912.6275314256599	0.00248005794353581	0.0024378797489044745	0.9872317537497882	130
982.7527261507148	0.00156326597069717	0.0015346818740611236	0.9862563602981435	140
1052.8779208757696	0.0009853794674799686	0.0009661186253140593	0.9852819305436062	150
1123.0031156008245	0.0006211174574422631	0.0006082115907142535	0.9843084635340354	160
1193.1283103258793	0.00039151063699004033	0.00038291567540530346	0.9833359583182308	170
1263.253505050934	0.00024678173716108956	0.00024110114281241388	0.982364413945932	180
1333.378699775989	0.00015555433710955858	0.00015184068986992273	0.9813938294678172	190
1403.5038945010438	9.805075816292637e-05	9.566558552444443e-05	0.9804242039355027	200
1473.6290892260986	6.180443519407313e-05	6.0320362487617707e-05	0.9794555364015418	210
1543.7542839511534	3.8957262244640134e-05	3.8090365833805906e-05	0.978487825919424	220
1613.8794786762082	2.4556008974720496e-05	2.4119426044857384e-05	0.9775210715435737	230
1684.004673401263	1.5478489642883202e-05	1.535082235862878e-05	0.9765552723293499	240
1754.129868126318	9.756688792459978e-06	9.860611747827061e-06	0.9755904273330446	250
1824.2550628513727	6.15010343785943e-06	6.437954822959115e-06	0.9746265356118823	260
1894.3802575764275	3.876805816830124e-06	4.320928036334281e-06	0.973663596224019	270
1964.5054523014824	2.4439230593737744e-06	3.0302156062394557e-06	0.9727016082285412	280
2034.6306470265372	1.5407828364706214e-06	2.2644174134293053e-06	0.9717405706854652	290
2104.755841751592	9.71559542371457e-07	1.8341445855833336e-06	0.9707804826557356	300
2174.881036476647	6.128190049403279e-07	1.6205322041629705e-06	0.9698213432012252	310
2245.0062312017017	3.867575689584671e-07	1.5491227615646455e-06	0.9688631513847334	320
2315.1314259267565	2.4433385689746897e-07	1.5734256136989753e-06	0.967905906269986	330
2385.2566206518113	1.5463620247151958e-07	1.6645675397497125e-06	0.9669496069216333	340
2455.381815376866	9.818062555751874e-08	1.8047776967459765e-06	0.9659942524052502	350
2525.507010101921	6.26863490470858e-08	1.983286352639808e-06	0.9650398417873343	360
2595.632204826976	4.041298561536227e-08	2.1937431099308497e-06	0.964086374135306	370
2665.7573995520306	2.6482091532252086e-08	2.4325916592782212e-06	0.9631338485175068	380
2735.8825942770854	1.7819195741738363e-08	2.698046675467368e-06	0.962182264003199	390
2806.0077890021403	1.2486932238344546e-08	2.989449766224696e-06	0.961231619662564	400
2876.132983727195	9.264695799502032e-09	3.306864037466055e-06	0.9602819145667022	410
2946.25817845225	7.383688144116914e-09	3.6508188692686975e-06	0.9593331477876318	420
3016.3833731773047	6.35991084297258e-09	4.0221492505502e-06	0.9583853183982877	430
3086.5085679023596	5.8888966352364324e-09	4.421894639118501e-06	0.9574384254725208	440
3156.6337626274144	5.779356045014489e-09	4.851235293361739e-06	0.956492468085097	450
3226.758957352469	5.911353286318623e-09	5.311452192598883e-06	0.9555474453116964	460
3296.884152077524	6.2099435786066e-09	5.803901806658236e-06	0.9546033562289125	470
3367.009346802579	6.628556158628396e-09	6.330000213149303e-06	0.9536601999142507	480
3437.1345415276337	7.138520231705568e-09	6.8912130991733745e-06	0.9527179754461281	490
3507.2597362526885	7.722462957278863e-09	7.489049467329621e-06	0.9517766819038725	500
3577.3849309777434	8.370148063365602e-09	8.125057673601278e-06	0.9508363183677211	510
3647.510125702798	9.07585284203057e-09	8.800822933176692e-06	0.9498968839188198	520
3717.635320427853	9.83671481868279e-09	9.51796575034568e-06	0.9489583776392223	530
3787.760515152908	1.0651689626567829e-08	1.0278140930107772e-05	0.9480207986118896	540
3857.8857098779627	1.15208941360126e-08	1.1083036955972129e-05	0.9470841459206883	550
3928.0109046030175	1.2445192417157384e-08	1.1934375598277684e-05	0.9461484186503906	560
3998.1360993280723	1.3425934765170501e-08	1.2833911667627355e-05	0.9452136158866724	570
4068.261294053127	1.4464793203517099e-08	1.3783432859672546e-05	0.9442797367161135	580
4138.386488778182	1.5563657799037102e-08	1.478475965740326e-05	0.9433467802261959	590
4208.511683503237	1.6724571307738152e-08	1.583974526963839e-05	0.942414745505303	600
4278.636878228292	1.7949687981066592e-08	1.69502755923042e-05	0.9414836316427193	610
4348.762072953346	1.924124760091015e-08	1.811826918405815e-05	0.9405534377286288	620
4418.887267678401	2.0601559113502593e-08	1.9345677250943106e-05	0.9396241628541144	630
4489.012462403456	2.2032990313657303e-08	2.0634483636726295e-05	0.9386958061111572	640
4559.137657128511	2.353796134260863e-08	2.1986704816816712e-05	0.9377683665926354	650
4629.262851853566	2.511894058962197e-08	2.3404389894435204e-05	0.9368418433923232	660
4699.388046578621	2.6778442108730366e-08	2.4889620598202583e-05	0.9359162356048906	670
4769.513241303675	2.8519023990474314e-08	2.6444511280620326e-05	0.9349915423259015	680
4839.63843602873	3.034328733559128e-08	2.8071208917113145e-05	0.934067762651814	690
4909.763630753785	3.22538756081209e-08	2.9771893105425203e-05	0.9331448956799784	700
4979.88882547884	3.425347422765998e-08	3.1548776065238904e-05	0.9322229405086371	710
5050.014020203895	3.634481031235587e-08	3.340410263793373e-05	0.9313018962369234	720
5120.1392149289495	3.853065251691179e-08	3.5340150286433225e-05	0.9303817619648607	730
5190.264409654004	4.081381093047889e-08	3.735922909510737e-05	0.9294625367933613	740
5260.389604379059	4.319713701229533e-08	3.9463681769709824e-05	0.9285442198242263	750
5330.514799104114	4.5683523551117697e-08	4.165588363733697e-05	0.9276268101601439	760
5400.639993829169	4.827590463964865e-08	4.393824264640076e-05	0.9267103069046889	770
